date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay,delay_hs,cost_delay_usd,predicted_time_hs,error_abs_hs
2023-03-26 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,36.39,clear,5,5.85,7.72,74.47,1,1.87,935.0,6.879437156324541,0.8405628436754586
2023-09-24 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,40.4,clear,1,5.07,6.04,76.04,0,0.9699999999999998,484.9999999999999,6.1422560953642655,0.1022560953642655
2023-12-13 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,24.79,rain,14,2.78,7.28,66.35,1,4.5,2250.0,7.954420193357435,0.6744201933574345
2023-02-27 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,25.04,clear,4,6.22,6.81,65.46,0,0.5899999999999999,294.99999999999994,7.280887356053479,0.4708873560534794
2023-09-25 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,39.18,clear,15,5.93,6.64,76.43,0,0.71,355.0,6.870175848807391,0.2301758488073915
2023-10-19 13:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,33.74,clear,12,4.91,6.73,71.45,1,1.8200000000000003,910.0000000000001,5.940947024477422,0.7890529755225781
2023-05-26 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,21.2,clear,19,5.46,7.36,63.84,1,1.9000000000000004,950.0000000000002,6.454186490417824,0.9058135095821767
2023-11-12 20:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,32.1,snow,4,1.35,4.77,57.11,1,3.4199999999999995,1709.9999999999998,6.440025436921663,1.6700254369216632
2023-01-15 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,20.55,clear,17,6.1,7.5,62.37,1,1.4000000000000004,700.0000000000002,7.154532346496759,0.34546765350324105
2023-01-18 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,32.43,white wind,4,7.18,13.1,71.7,1,5.92,2960.0,12.109108850958151,0.9908911490418486
2023-06-07 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,40.88,clear,5,6.69,6.85,76.37,0,0.15999999999999925,79.99999999999963,7.567823892509859,0.717823892509859
2023-03-26 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,38.1,clear,15,2.95,4.04,75.67,0,1.0899999999999999,544.9999999999999,3.9035064112197744,0.13649358878022566
2023-03-17 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,33.66,clear,20,2.89,4.18,72.56,1,1.2899999999999996,644.9999999999998,3.9849080297843296,0.19509197021567015
2023-10-30 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,22.8,clear,13,4.68,5.45,63.92,0,0.7700000000000005,385.0000000000002,5.671897451056272,0.22189745105627168
2023-02-27 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,30.23,rain,6,4.83,11.88,69.03,1,7.050000000000001,3525.0000000000005,9.94909586384155,1.9309041361584516
2023-01-13 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,31.64,clear,9,4.87,5.47,70.0,0,0.5999999999999996,299.99999999999983,5.834449308027167,0.3644493080271669
2023-11-19 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,20.89,white wind,11,7.37,14.98,62.03,1,7.61,3805.0,13.273147182381837,1.706852817618163
2023-03-31 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,30.41,clear,4,4.84,5.7,69.16,0,0.8600000000000003,430.00000000000017,5.752052847804334,0.05205284780433406
2023-11-26 12:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,27.89,rain,8,1.33,4.51,54.75,1,3.1799999999999997,1589.9999999999998,5.936239453697743,1.4262394536977432
2023-02-06 04:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,25.11,clear,7,1.31,2.05,53.2,0,0.7399999999999998,369.9999999999999,2.3716273239961936,0.32162732399619376
2023-05-12 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,35.1,white wind,4,16.29,23.25,72.39,1,6.960000000000001,3480.0000000000005,22.30233921748307,0.9476607825169303
2023-11-24 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,23.05,clear,19,5.51,6.29,65.13,0,0.7800000000000002,390.0000000000001,6.449291196519332,0.159291196519332
2023-08-16 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,38.34,rain,2,3.19,10.39,73.94,1,7.200000000000001,3600.0000000000005,8.855691681521513,1.5343083184784874
2023-04-08 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,26.18,clear,10,3.02,3.5,65.64,0,0.48,240.0,4.0456267853396115,0.5456267853396115
2023-05-11 07:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,25.68,white wind,1,7.52,12.51,65.3,1,4.99,2495.0,12.741102021428794,0.23110202142879466
2023-01-31 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,27.32,clear,18,5.61,6.98,68.12,1,1.37,685.0,6.757094255528217,0.22290574447178368
2023-07-04 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,44.43,clear,2,6.81,7.24,78.81,0,0.4300000000000006,215.0000000000003,7.636976304363846,0.3969763043638457
2023-05-31 20:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,21.2,clear,7,1.29,2.23,51.01,0,0.94,470.0,2.3334182258423093,0.10341822584230931
2023-04-17 18:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,32.84,snow,5,4.89,8.56,70.83,1,3.670000000000001,1835.0000000000005,9.704294089499445,1.1442940894994447
2023-09-11 16:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,34.34,clear,20,1.37,1.4,58.36,0,0.029999999999999805,14.999999999999902,2.2339949658902594,0.8339949658902595
2023-06-24 22:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.98,white wind,14,7.64,9.86,67.55,1,2.2199999999999998,1109.9999999999998,12.471199493928708,2.6111994939287086
2023-06-27 15:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,27.31,white wind,15,3.31,7.8,54.43,1,4.49,2245.0,8.541452122206675,0.7414521222066748
2023-09-16 13:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,28.01,rain,1,1.33,8.7,54.82,1,7.369999999999999,3684.9999999999995,6.224245377138527,2.475754622861472
2023-01-27 12:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,32.05,clear,12,2.87,3.22,71.43,0,0.3500000000000001,175.00000000000006,3.810464041267085,0.5904640412670847
2023-02-11 14:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,32.33,white wind,4,3.39,8.63,57.24,1,5.24,2620.0,7.99198544772212,0.6380145522778804
2023-07-21 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,35.85,rain,3,1.38,7.78,59.21,1,6.4,3200.0,6.528955844502316,1.2510441554976843
2023-11-14 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,30.2,rain,17,2.84,9.5,70.14,1,6.66,3330.0,8.196604088757237,1.303395911242763
2023-12-15 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,31.18,clear,8,3.08,4.74,69.06,1,1.6600000000000001,830.0000000000001,4.126271937435895,0.6137280625641051
2023-05-31 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,38.02,clear,13,6.6,8.37,74.4,1,1.7699999999999996,884.9999999999998,7.627815013482052,0.7421849865179473
2023-12-17 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,22.73,clear,16,5.5,7.09,64.91,1,1.5899999999999999,794.9999999999999,6.517613123006832,0.5723868769931677
2023-05-20 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,34.08,clear,10,3.13,4.12,71.03,0,0.9900000000000002,495.0000000000001,4.1342991754065395,0.014299175406539355
2023-07-11 01:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,33.43,clear,2,1.36,1.59,57.85,0,0.22999999999999998,114.99999999999999,2.506199309546314,0.9161993095463139
2023-08-17 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,25.65,clear,2,5.57,6.4,66.95,0,0.8300000000000001,415.00000000000006,6.591299053613332,0.19129905361333144
2023-04-15 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,28.86,clear,6,2.83,4.04,69.2,1,1.21,605.0,3.876312286504404,0.16368771349559585
2023-05-11 03:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.75,white wind,4,7.5,13.91,78.22,1,6.41,3205.0,12.6643319514457,1.2456680485543004
2023-07-27 19:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,25.69,clear,15,3.01,3.46,65.31,0,0.4500000000000002,225.00000000000009,4.003413223103063,0.5434132231030633
2023-09-06 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,43.84,clear,19,5.15,5.54,78.41,0,0.3899999999999997,194.99999999999983,6.009316145175574,0.46931614517557385
2023-12-24 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,40.81,clear,8,2.99,4.26,77.57,1,1.2699999999999996,634.9999999999998,3.98310196462607,0.27689803537392965
2023-06-28 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,24.45,white wind,18,7.48,14.28,64.46,1,6.799999999999999,3399.9999999999995,12.972313898853525,1.3076861011464747
2023-07-24 10:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,26.51,clear,2,6.26,7.82,66.47,1,1.5600000000000005,780.0000000000002,7.284495645258375,0.5355043547416249
2023-10-23 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,40.93,clear,20,2.99,4.87,77.65,1,1.88,940.0,3.9275610130186767,0.9424389869813234
2023-05-29 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,25.22,clear,9,2.78,4.68,66.65,1,1.9,950.0,3.6919849856710085,0.9880150143289912
2023-07-16 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,44.95,clear,6,6.83,8.05,79.17,1,1.2200000000000006,610.0000000000003,7.821682525022343,0.22831747497765775
2023-10-07 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,38.21,clear,18,2.95,2.95,75.75,0,0.0,0.0,4.002005760709028,1.0520057607090276
2023-10-17 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,36.7,clear,8,6.56,7.46,73.49,0,0.9000000000000004,450.00000000000017,7.495905962089876,0.03590596208987584
2023-06-05 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,24.34,clear,20,5.54,5.84,66.04,0,0.2999999999999998,149.99999999999991,6.571479892880732,0.7314798928807322
2023-04-26 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,21.89,clear,3,2.74,3.59,64.32,0,0.8499999999999996,424.99999999999983,3.644136072374914,0.054136072374914246
2023-02-10 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,25.28,white wind,16,13.91,17.28,66.7,1,3.370000000000001,1685.0000000000005,18.708667576915726,1.4286675769157249
2023-06-07 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,37.61,rain,18,6.59,9.3,74.12,1,2.710000000000001,1355.0000000000005,10.747121673089577,1.4471216730895762
2023-04-01 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,25.03,rain,15,2.78,5.67,66.52,1,2.89,1445.0,7.693076053657238,2.0230760536572383
2023-10-18 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,23.31,clear,11,6.18,7.22,64.27,0,1.04,520.0,7.232187847501945,0.012187847501945015
2023-08-12 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,26.91,clear,11,6.28,7.04,66.75,0,0.7599999999999998,379.9999999999999,7.171355474791703,0.13135547479170295
2023-03-03 21:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,25.02,clear,8,1.31,2.13,53.15,0,0.8199999999999998,409.99999999999994,2.2863655524004782,0.15636555240047834
2023-04-12 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,21.77,rain,12,6.13,10.54,63.21,1,4.409999999999999,2204.9999999999995,11.97237897909801,1.4323789790980115
2023-06-29 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,22.61,clear,6,2.75,4.36,64.83,1,1.6100000000000003,805.0000000000001,3.8113830286543444,0.5486169713456559
2023-02-28 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,27.86,snow,5,3.04,10.88,66.79,1,7.840000000000001,3920.0000000000005,8.359439124702181,2.5205608752978197
2023-03-17 21:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,41.5,clear,14,6.0,6.21,78.05,0,0.20999999999999996,104.99999999999999,6.973188735577731,0.7631887355777307
2023-05-05 17:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.22,clear,11,4.99,5.69,73.85,0,0.7000000000000002,350.0000000000001,5.959935875430375,0.26993587543037467
2023-06-26 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,42.98,snow,20,6.76,14.41,77.81,1,7.65,3825.0,12.938416268517457,1.4715837314825428
2023-06-12 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,25.08,rain,3,4.72,8.63,65.49,1,3.910000000000001,1955.0000000000005,9.534967202373153,0.9049672023731521
2023-09-02 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,36.12,white wind,12,16.36,18.68,73.09,1,2.3200000000000003,1160.0000000000002,21.04920251594292,2.36920251594292
2023-05-01 16:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,29.27,white wind,17,7.65,12.39,67.75,1,4.74,2370.0,12.594542210793172,0.20454221079317136
2023-08-19 22:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,28.65,clear,10,1.33,1.93,55.18,0,0.5999999999999999,299.99999999999994,2.4097994654185784,0.47979946541857843
2023-02-01 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,23.2,clear,8,5.51,6.06,65.24,0,0.5499999999999998,274.9999999999999,6.451366720762182,0.39136672076218204
2023-09-08 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,30.55,clear,16,5.7,7.19,70.38,1,1.4900000000000002,745.0000000000001,6.74376888769981,0.4462311123001905
2023-09-06 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,37.52,clear,11,3.18,3.53,73.38,0,0.34999999999999964,174.99999999999983,4.119343535473508,0.5893435354735082
2023-07-24 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,28.65,clear,13,5.65,6.43,69.05,0,0.7799999999999994,389.99999999999966,6.73869269865265,0.30869269865265014
2023-05-25 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,28.64,clear,14,2.82,4.05,69.05,1,1.23,615.0,3.8626121192037712,0.1873878807962286
2023-10-14 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,42.9,clear,16,6.04,7.99,79.03,1,1.9500000000000002,975.0000000000001,7.062015317173088,0.9279846828269118
2023-06-08 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,28.81,clear,16,5.65,6.02,69.17,0,0.3699999999999992,184.9999999999996,6.728543108505584,0.7085431085055847
2023-10-29 00:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,31.23,clear,10,6.4,7.8,69.72,1,1.3999999999999995,699.9999999999998,7.312347277576038,0.4876527224239622
2023-12-05 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,37.84,clear,17,3.18,5.12,73.6,1,1.94,970.0,4.159844227124396,0.9601557728756038
2023-10-10 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,20.67,clear,20,5.45,6.27,63.47,0,0.8199999999999994,409.9999999999997,6.413526938414465,0.14352693841446573
2023-03-21 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,22.45,clear,5,4.67,4.73,63.67,0,0.0600000000000005,30.00000000000025,5.63496698711573,0.9049669871157295
2023-01-01 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,23.43,clear,14,6.18,7.47,64.35,1,1.29,645.0,7.229836111916761,0.24016388808323885
2023-08-16 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,36.4,rain,7,6.55,9.39,73.28,1,2.8400000000000007,1420.0000000000005,10.843419273026239,1.4534192730262383
2023-12-30 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,40.71,white wind,2,12.69,20.32,76.25,1,7.630000000000001,3815.0000000000005,18.07003716153786,2.249962838462139
2023-07-22 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,29.64,clear,6,2.84,3.55,69.75,0,0.71,355.0,3.832109534115636,0.28210953411563633
2023-06-17 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,36.14,clear,7,6.55,8.35,73.1,1,1.7999999999999998,899.9999999999999,7.526535985924717,0.8234640140752827
2023-03-25 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,29.82,clear,9,6.36,8.13,68.75,1,1.7700000000000005,885.0000000000002,7.304780718670241,0.8252192813297601
2023-02-23 04:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,23.92,clear,9,5.53,6.56,65.74,0,1.0299999999999994,514.9999999999997,6.496501410835694,0.06349858916430584
2023-12-02 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,21.3,clear,5,2.95,3.74,62.31,0,0.79,395.0,4.0089273423901775,0.26892734239017724
2023-04-21 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,38.7,clear,14,5.03,6.14,74.87,0,1.1099999999999994,554.9999999999998,6.0608747331532,0.0791252668468001
2023-04-08 03:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,36.87,clear,3,3.17,4.98,72.94,1,1.8100000000000005,905.0000000000002,4.2844896841947575,0.6955103158052429
2023-06-28 08:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,28.69,white wind,1,3.33,6.45,55.2,1,3.12,1560.0,7.19858985389171,0.7485898538917102
2023-06-02 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,34.28,clear,14,4.93,5.13,71.82,0,0.20000000000000018,100.00000000000009,5.788802153512722,0.6588021535127222
2023-03-17 01:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,43.49,rain,8,1.43,9.21,63.48,1,7.780000000000001,3890.0000000000005,7.129332851207874,2.080667148792127
2023-03-27 01:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,38.31,clear,3,3.19,4.36,73.92,0,1.1700000000000004,585.0000000000002,4.26415499190204,0.09584500809796026
2023-06-05 19:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,37.86,clear,5,3.18,4.06,73.61,0,0.8799999999999994,439.9999999999997,4.147652856242297,0.0876528562422978
2023-03-06 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,31.52,clear,8,1.35,2.86,56.79,1,1.5099999999999998,754.9999999999999,2.42471633001029,0.43528366998971
2023-05-18 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,42.87,clear,15,3.02,4.35,79.01,1,1.3299999999999996,664.9999999999998,4.004287986442023,0.34571201355797676
2023-03-01 04:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,38.23,white wind,11,7.97,13.65,73.87,1,5.680000000000001,2840.0000000000005,13.30184317163096,0.3481568283690404
2023-11-30 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,44.58,clear,15,3.04,4.27,80.21,1,1.2299999999999995,614.9999999999998,3.9602461054461786,0.30975389455382096
2023-04-08 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,20.24,clear,15,6.09,7.03,62.15,0,0.9400000000000004,470.00000000000017,7.16190036993606,0.13190036993605947
2023-12-03 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,24.06,clear,17,2.99,3.18,64.2,0,0.18999999999999995,94.99999999999997,3.986436531378288,0.8064365313782877
2023-08-26 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,24.87,clear,9,5.55,6.21,66.41,0,0.6600000000000001,330.00000000000006,6.559650988356935,0.3496509883569354
2023-07-30 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,20.36,clear,12,5.44,7.29,63.25,1,1.8499999999999996,924.9999999999998,6.552266483604543,0.7377335163954575
2023-01-17 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,30.58,white wind,13,12.11,15.43,69.27,1,3.3200000000000003,1660.0000000000002,17.082118326016218,1.6521183260162182
2023-09-03 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,22.71,rain,7,6.16,8.66,63.85,1,2.5,1250.0,10.543615659078785,1.8836156590787851
2023-05-31 12:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,38.88,rain,3,1.4,5.26,60.9,1,3.86,1930.0,6.529178989480063,1.2691789894800634
2024-01-01 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,22.28,clear,14,6.15,8.11,63.56,1,1.959999999999999,979.9999999999995,7.18412422042781,0.9258757795721895
2023-07-01 03:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,27.86,rain,9,3.04,9.85,66.79,1,6.81,3405.0,8.115953132434612,1.7340468675653877
