date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay
2023-09-03 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,40.77,clear,10,5.08,5.18,76.29,0
2023-07-03 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,44.3,clear,1,3.04,3.41,80.01,0
2023-03-07 21:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,31.32,snow,6,4.86,11.63,69.78,1
2023-03-14 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,41.88,clear,4,3.24,4.59,76.36,1
2023-10-08 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,30.55,clear,10,4.84,5.32,69.25,0
2023-10-07 08:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,25.89,clear,4,3.01,4.45,65.44,1
2023-12-22 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,26.67,clear,16,5.6,5.9,67.67,0
2023-12-15 04:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,21.94,clear,3,2.96,4.73,62.75,1
2023-01-04 05:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,35.63,clear,14,1.38,2.42,59.08,0
2023-03-25 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,21.13,rain,5,2.95,5.22,62.2,1
2023-06-23 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,20.77,rain,11,2.94,5.37,61.95,1
2023-05-23 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,31.18,rain,11,4.86,9.15,69.69,1
2023-10-04 19:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,34.59,clear,8,1.37,2.31,58.5,0
2023-02-04 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,34.73,snow,2,5.81,13.13,73.31,1
2023-04-18 16:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,43.14,white wind,9,3.57,7.07,63.28,1
2023-06-13 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,42.68,clear,11,3.01,3.65,78.88,0
2023-10-12 10:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,21.11,rain,1,6.12,10.55,62.75,1
2023-03-08 17:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,31.66,rain,14,4.87,11.79,70.02,1
2023-11-09 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,32.86,clear,7,2.88,3.72,72.0,0
2023-04-04 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,43.28,clear,16,6.05,7.76,79.3,1
2023-03-13 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,33.84,clear,20,5.78,7.38,72.69,1
2023-12-09 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,29.92,clear,6,2.84,3.91,69.94,0
2023-11-05 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,36.98,clear,14,5.87,6.72,74.89,0
2023-02-22 22:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,44.52,rain,6,1.44,5.22,64.06,1
2023-11-18 16:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,43.9,clear,1,6.79,7.28,78.45,0
2023-05-14 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,31.79,rain,7,5.73,11.39,71.25,1
2023-09-26 22:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,21.89,clear,9,1.29,2.29,51.4,0
2023-02-15 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,28.32,rain,14,2.82,8.89,68.82,1
2023-02-25 20:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,24.96,clear,6,1.31,3.22,53.12,1
2023-12-27 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,35.19,clear,3,3.14,3.79,71.79,0
2023-01-18 16:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,41.18,white wind,18,8.08,12.08,75.88,1
2023-10-06 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,25.01,clear,4,4.72,4.81,65.44,0
2023-11-03 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,40.22,rain,4,5.96,12.84,77.15,1
2023-02-04 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,22.38,clear,17,4.67,5.52,63.63,0
2023-11-07 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,37.91,rain,3,5.89,12.91,75.54,1
2023-11-03 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,25.77,clear,7,5.57,6.69,67.04,0
2023-02-04 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,40.93,clear,15,5.98,7.73,77.65,1
2023-03-07 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,24.79,clear,2,6.22,7.97,65.29,1
2023-06-22 16:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,41.88,clear,7,1.42,2.96,62.58,1
2023-08-03 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,41.38,clear,20,3.0,3.98,77.97,0
2023-10-01 11:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,21.57,clear,18,1.29,3.23,51.22,1
2023-01-12 20:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,20.32,rain,1,6.1,10.43,62.21,1
2023-07-21 17:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,38.18,rain,14,1.39,6.84,60.51,1
2023-07-16 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,42.97,clear,19,3.26,4.48,77.1,1
2023-11-29 00:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,37.9,clear,5,1.39,2.29,60.35,0
2023-02-20 17:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,24.41,clear,2,6.21,7.89,65.02,1
2023-05-12 23:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,26.02,rain,6,1.32,5.82,53.71,1
2023-01-11 00:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,26.58,rain,4,1.32,5.15,54.02,1
2023-04-06 18:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,25.87,clear,10,4.74,5.85,66.03,0
2023-08-10 08:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,40.25,clear,19,1.41,2.1,61.67,0
2023-03-05 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,39.65,clear,17,3.21,5.09,74.84,1
2023-01-01 22:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,27.81,clear,6,1.33,1.95,54.71,0
2023-04-19 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,30.51,clear,11,6.38,7.4,69.23,0
2023-04-27 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,41.8,clear,10,6.0,6.89,78.26,0
2023-11-04 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,25.01,white wind,14,15.56,22.0,65.44,1
2023-07-20 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,29.25,snow,3,5.66,11.88,69.47,1
2023-08-28 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,26.26,rain,20,6.26,13.4,66.3,1
2023-12-01 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,41.75,clear,20,3.24,4.81,76.27,1
2023-06-15 20:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,24.57,clear,16,2.77,4.15,66.2,1
2023-12-03 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,24.42,white wind,7,13.85,18.78,66.09,1
2023-07-25 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,21.28,rain,12,6.12,9.79,62.87,1
2023-09-21 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,42.18,clear,19,6.74,7.0,77.26,0
2023-05-14 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,22.48,rain,7,2.75,9.25,64.74,1
2023-07-16 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,33.89,clear,18,6.48,7.14,71.55,0
2023-01-20 22:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,26.51,clear,20,1.32,2.62,53.98,1
2023-07-21 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,40.3,clear,2,2.98,3.27,77.21,0
2023-05-15 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,25.49,rain,9,5.57,8.22,66.84,1
2023-12-07 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,44.0,clear,15,3.03,3.4,79.8,0
2023-12-30 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,38.24,clear,13,2.95,3.51,75.77,0
2023-10-29 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,35.63,clear,19,6.53,6.99,72.75,0
2023-05-26 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,43.4,clear,14,6.05,6.94,79.38,0
2023-10-03 13:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,33.6,clear,14,1.36,2.7,57.95,1
2023-12-25 22:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,35.95,clear,12,1.38,1.41,59.26,0
2023-11-03 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,41.09,rain,7,5.98,9.8,77.76,1
2023-04-05 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,22.38,clear,1,2.97,4.68,63.05,1
2023-11-05 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,20.15,clear,7,5.44,5.79,63.1,0
2023-05-26 01:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,25.32,white wind,13,3.28,9.68,53.32,1
2023-03-01 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,27.97,clear,12,6.31,6.62,67.48,0
2023-11-17 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,31.16,clear,1,5.71,7.42,70.81,1
2023-11-16 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,37.52,clear,6,5.88,7.15,75.26,1
2023-01-27 11:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,20.09,clear,5,1.28,2.98,50.39,1
2023-04-23 08:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.83,snow,12,5.01,11.54,74.27,1
2023-05-17 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,35.45,clear,8,2.91,4.37,73.81,1
2023-06-22 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,23.28,snow,15,4.69,11.66,64.25,1
2023-03-23 01:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,23.06,clear,17,1.3,1.78,52.05,0
2023-11-03 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,37.29,rain,1,5.88,8.92,75.1,1
2023-11-29 01:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,33.97,clear,1,1.37,2.52,58.16,0
2023-05-14 20:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,31.78,clear,1,1.35,2.92,56.93,1
2023-11-08 21:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,24.94,white wind,5,11.8,17.05,65.39,1
2023-02-12 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,20.84,clear,17,6.11,7.08,62.57,0
2023-01-26 17:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,27.51,clear,3,4.78,5.83,67.16,0
2023-07-31 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,33.18,clear,14,4.9,5.33,71.07,0
2023-11-14 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,22.29,clear,16,2.96,4.28,62.99,1
2023-11-16 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,23.33,clear,6,6.18,7.09,64.28,0
2023-11-03 12:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,39.29,clear,19,6.64,8.11,75.27,1
2023-12-12 19:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,25.16,clear,8,3.0,3.08,64.95,0
2023-02-07 12:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,43.21,rain,19,1.43,6.34,63.32,1
2023-09-16 13:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,24.84,clear,7,1.31,2.54,53.05,1
2023-02-25 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,44.92,clear,19,3.05,3.94,80.44,0
2023-04-06 08:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,32.93,snow,18,1.36,3.56,57.57,1
2023-05-25 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,39.1,clear,19,2.96,3.69,76.37,0
2023-05-09 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,28.35,rain,20,6.32,10.29,67.74,1
2023-02-14 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,40.04,clear,2,5.95,7.18,77.03,1
2023-09-08 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,28.43,clear,16,2.82,4.53,68.9,1
2023-01-28 16:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,43.6,clear,3,3.03,3.17,79.52,0
2023-04-12 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,33.15,rain,1,6.46,12.99,71.04,1
2023-11-26 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,44.89,clear,9,5.18,5.85,79.13,0
2023-04-18 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.75,clear,6,3.0,4.86,78.22,1
2023-07-20 10:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,40.37,clear,15,1.41,2.16,61.74,0
2023-12-01 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,42.19,clear,20,5.11,6.2,77.27,0
2023-05-11 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,41.11,snow,20,5.09,12.42,76.53,1
2023-03-21 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,27.39,clear,10,6.29,6.35,67.08,0
2023-01-27 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,40.73,clear,12,5.08,6.34,76.27,1
2023-10-15 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,30.17,clear,9,3.07,4.54,68.37,1
2023-03-19 21:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,33.83,rain,4,1.36,8.47,58.08,1
2023-07-10 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,41.98,clear,19,6.73,7.34,77.13,0
2023-11-12 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,23.34,white wind,3,15.44,19.76,64.29,1
2023-05-19 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,41.22,white wind,11,12.72,18.41,76.6,1
2023-10-08 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,39.32,clear,18,5.04,5.64,75.29,0
2023-03-19 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,36.55,rain,4,4.98,11.92,73.39,1
2023-11-28 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,33.05,clear,16,6.45,7.28,70.98,0
2023-09-12 22:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,34.49,clear,9,1.37,2.08,58.45,0
2023-06-03 11:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,43.73,clear,6,1.43,3.42,63.61,1
2023-05-07 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,29.02,clear,7,6.34,7.09,68.2,0
2023-08-05 22:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,42.04,snow,15,1.42,5.88,62.67,1
2023-04-12 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,21.07,clear,20,5.46,5.61,63.75,0
2023-02-02 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,44.37,clear,18,3.28,3.43,78.06,0
2023-02-09 10:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,20.23,white wind,4,15.23,22.2,62.15,1
2023-07-09 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,40.2,snow,16,3.22,6.7,75.21,1
2023-02-15 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,21.73,clear,2,6.13,6.58,63.18,0
2023-01-12 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.88,clear,2,3.0,3.93,78.32,0
2023-02-04 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,37.5,rain,14,2.94,6.25,75.25,1
2023-08-29 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,38.82,white wind,20,12.58,18.96,74.95,1
2023-02-20 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,33.13,clear,15,1.36,2.17,57.69,0
2023-03-16 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,40.61,clear,1,2.98,4.57,77.43,1
2023-08-30 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,40.64,clear,11,5.97,6.64,77.45,0
2023-10-27 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,24.87,white wind,15,15.55,20.17,65.34,1
2023-07-11 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,39.17,rain,16,5.93,7.95,76.42,1
2023-06-14 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,29.99,clear,19,2.84,4.01,69.99,0
2023-11-22 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,34.86,clear,9,3.14,3.65,71.57,0
2023-03-09 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,25.87,white wind,1,15.62,18.85,66.03,1
2023-07-11 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.53,clear,13,3.27,4.47,77.48,0
2023-07-21 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,26.91,clear,16,2.8,4.1,67.84,1
2023-07-16 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,35.55,clear,15,3.15,3.94,72.04,0
2023-03-03 12:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,23.63,clear,7,6.18,6.4,64.49,0
2023-05-01 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,22.77,clear,2,4.68,5.74,63.9,0
2023-02-15 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,36.78,clear,14,4.98,5.41,73.54,0
2023-02-24 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,38.24,clear,11,2.95,4.35,75.77,1
2023-02-02 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,25.19,clear,7,5.56,5.67,66.63,0
2023-11-19 09:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,42.06,clear,16,1.42,2.11,62.68,0
2023-10-19 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,39.28,clear,12,5.04,6.99,75.27,1
2023-09-09 11:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,34.25,clear,2,1.37,2.3,58.31,0
2023-11-02 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,33.99,white wind,19,16.2,22.54,71.62,1
2023-08-23 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,28.78,snow,14,5.65,12.92,69.15,1
2023-11-09 11:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,40.28,clear,1,1.41,2.97,61.69,1
2023-03-11 03:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,36.66,white wind,14,7.32,13.62,74.66,1
2023-07-23 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.38,clear,19,3.0,4.79,77.97,1
2023-05-29 13:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,43.13,clear,12,1.43,2.06,63.28,0
2023-01-13 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,35.18,clear,1,5.82,7.67,73.63,1
2023-01-16 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,21.79,rain,4,2.74,8.11,64.25,1
2023-03-11 20:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,25.95,clear,8,6.25,8.1,66.09,1
2023-04-07 07:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,27.07,clear,10,1.32,2.16,54.3,0
2023-05-24 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,44.68,snow,6,6.09,8.2,80.28,1
2023-04-18 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,43.7,clear,10,3.27,4.73,77.6,1
2023-02-25 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,38.57,clear,16,2.96,4.18,76.0,1
2023-05-01 06:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,39.29,rain,7,1.4,5.24,61.13,1
2023-12-10 23:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,22.42,clear,19,6.15,7.52,63.65,1
2023-06-16 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,39.04,clear,10,5.04,6.62,75.1,1
2023-08-29 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,40.96,white wind,8,16.74,20.14,76.42,1
2023-10-26 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,42.63,rain,8,3.26,9.15,76.87,1
2023-04-02 04:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,24.03,clear,11,1.31,3.08,52.6,1
2023-05-02 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,36.23,clear,4,3.16,4.17,72.5,0
2023-04-18 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,43.31,rain,16,3.27,8.53,77.33,1
2023-05-10 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,31.87,clear,18,6.42,6.61,70.16,0
2023-07-24 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,25.66,clear,8,5.57,7.55,66.96,1
2023-01-29 08:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,40.87,clear,12,1.41,1.41,62.02,0
2023-08-13 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,35.28,clear,17,5.82,6.24,73.7,0
2023-09-05 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,29.26,clear,11,5.66,6.15,69.48,0
2023-12-01 19:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,34.34,clear,9,3.13,3.53,71.21,0
2023-08-15 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,34.91,clear,1,4.94,6.2,72.26,1
2023-02-16 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,37.6,clear,9,5.89,7.4,75.32,1
2023-04-15 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,20.22,clear,20,5.44,6.98,63.15,1
2023-12-20 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,30.94,clear,9,2.85,4.05,70.66,0
2023-08-11 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,20.51,rain,17,5.45,10.16,63.36,1
2023-12-26 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,35.25,clear,5,2.91,4.62,73.67,1
2023-02-28 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,31.85,rain,9,2.87,10.32,71.29,1
2023-12-12 17:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,42.76,clear,11,3.26,4.66,76.96,1
2023-09-06 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,44.96,clear,5,6.83,8.69,79.18,1
2023-05-27 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,42.55,snow,2,3.01,6.98,78.78,1
2023-08-23 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,34.87,white wind,19,14.53,18.25,73.41,1
2023-02-03 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,40.18,clear,11,3.22,3.56,75.2,0
2023-03-09 17:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,38.07,clear,3,6.61,8.25,74.43,1
2023-06-21 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,37.95,clear,12,5.01,6.83,74.35,1
2023-04-05 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,36.48,rain,18,6.56,13.07,73.34,1
2023-04-20 00:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,31.0,clear,7,5.71,7.67,70.7,1
2023-12-16 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,27.81,clear,16,4.78,5.21,67.37,0
2023-01-19 00:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,28.98,clear,16,5.66,6.03,69.29,0
2023-05-28 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,23.47,clear,12,4.69,6.62,64.38,1
2023-11-27 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,31.68,clear,20,3.09,5.09,69.4,1
2023-11-02 15:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,27.69,clear,1,1.33,2.57,54.64,1
2023-03-23 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,28.87,clear,16,4.8,4.91,68.1,0
